SalesKey,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,EmployeeKey,GeographyKey,Quantity,UnitPrice,Discount,SalesAmount,TotalCost,Profit,Channel,PaymentMethod,OrderPriority
97473,20230823,20230830,191,1139,2,23,3,72.26,0.0,216.78,119.58,97.2,Partner,Bank Transfer,Low
97474,20221208,20221211,31,1089,29,31,3,156.56,0.0,469.68,358.98,110.7,Online,Credit Card,High
97475,20231128,20231205,51,1008,47,14,2,24.53,0.15,41.7,28.54,13.16,Retail,Cash,Low
97476,20180628,20180630,162,1007,26,10,1,262.83,0.0,262.83,199.76,63.07,Partner,Cash,Medium
97477,20211202,20211203,144,874,31,17,2,226.43,0.0,452.86,284.7,168.16,Phone,PayPal,Low
97478,20230426,20230427,198,1260,36,25,1,242.83,0.0,242.83,105.54,137.29,Phone,Credit Card,Medium
97479,20181212,20181217,97,195,41,5,8,463.83,0.05,3525.11,2164.96,1360.15,Retail,Bank Transfer,Low
97480,20211026,20211109,123,638,29,34,4,21.93,0.05,83.33,38.24,45.09,Online,Cash,Low
97481,20230628,20230629,139,1167,43,20,4,418.25,0.0,1673.0,962.0,711.0,Retail,Cash,Low
97482,20220630,20220702,49,1419,25,4,4,232.01,0.0,928.04,636.84,291.2,Phone,PayPal,Medium
97483,20240726,20240727,87,1293,4,36,2,198.37,0.05,376.9,312.14,64.76,Online,Credit Card,Low
97484,20240206,20240207,92,1247,19,26,1,602.13,0.0,602.13,277.78,324.35,Retail,Cash,Low
97485,20210212,20210215,114,517,44,30,3,415.15,0.1,1120.9,876.12,244.78,Phone,PayPal,Medium
97486,20200321,20200323,190,1034,38,25,3,323.12,0.15,823.96,735.81,88.15,Partner,PayPal,Medium
97487,20230120,20230123,41,995,6,21,5,441.27,0.0,2206.35,1298.1,908.25,Online,Bank Transfer,High
97488,20240214,20240217,46,72,18,35,2,74.13,0.1,133.43,80.56,52.87,Phone,PayPal,High
97489,20190411,20190413,74,616,34,38,5,284.93,0.0,1424.65,924.1,500.55,Phone,Cash,Medium
97490,20200421,20200428,53,1101,26,22,4,351.75,0.0,1407.0,1090.92,316.08,Online,Cash,Medium
97491,20230305,20230306,73,30,4,14,2,100.99,0.1,181.78,178.06,3.72,Online,Cash,High
97492,20230422,20230429,66,97,34,30,3,162.42,0.0,487.26,384.42,102.84,Online,Bank Transfer,Low
97493,20220707,20220714,138,172,19,28,2,240.05,0.1,432.09,311.7,120.39,Partner,Cash,Low
97494,20220829,20220830,47,969,24,9,4,370.43,0.0,1481.72,917.72,564.0,Phone,Cash,High
97495,20220516,20220519,53,1289,34,14,1,351.75,0.0,351.75,272.73,79.02,Online,Cash,Low
97496,20230628,20230701,141,467,18,38,1,366.0,0.0,366.0,267.55,98.45,Partner,Bank Transfer,Low
97497,20210417,20210424,98,388,26,35,4,144.76,0.0,579.04,420.04,159.0,Retail,Credit Card,Low
97498,20181009,20181012,182,787,6,10,2,223.5,0.1,402.3,280.36,121.94,Partner,Credit Card,Low
97499,20240313,20240320,194,1063,20,33,5,108.72,0.05,516.42,441.0,75.42,Online,Bank Transfer,High
97500,20221031,20221101,110,1337,50,4,1,413.64,0.05,392.96,196.64,196.32,Retail,Bank Transfer,Low
97501,20230425,20230428,77,149,40,8,4,72.86,0.0,291.44,190.96,100.48,Phone,PayPal,Low
97502,20220111,20220116,141,262,31,26,2,366.0,0.1,658.8,535.1,123.7,Phone,Credit Card,Low
97503,20240420,20240423,39,452,15,30,3,269.44,0.0,808.32,697.56,110.76,Phone,Cash,Medium
97504,20240816,20240817,13,1325,22,13,4,275.0,0.05,1045.0,558.16,486.84,Phone,PayPal,Low
97505,20230705,20230710,194,403,6,15,2,108.72,0.15,184.82,176.4,8.42,Partner,Cash,Low
97506,20210124,20210127,47,1397,47,3,3,370.43,0.0,1111.29,688.29,423.0,Phone,Cash,Medium
97507,20180310,20180313,115,13,38,29,2,458.82,0.0,917.64,536.3,381.34,Partner,Cash,Medium
97508,20240219,20240224,5,1393,43,19,3,333.96,0.0,1001.88,546.99,454.89,Phone,Cash,Low
97509,20191227,20191228,126,953,29,22,4,129.85,0.0,519.4,367.44,151.96,Retail,PayPal,Low
97510,20201105,20201119,7,667,34,8,2,315.65,0.05,599.73,501.14,98.59,Online,Cash,Medium
97511,20180919,20180924,157,374,12,9,4,29.81,0.0,119.24,49.92,69.32,Phone,Bank Transfer,Medium
97512,20230122,20230125,4,1184,25,28,4,47.4,0.05,180.12,88.52,91.6,Online,Credit Card,Low
97513,20200728,20200731,189,955,46,16,3,286.19,0.1,772.71,762.72,9.99,Phone,Bank Transfer,Low
97514,20190705,20190706,34,1415,31,22,4,93.35,0.0,373.4,186.28,187.12,Online,Credit Card,Low
97515,20230414,20230415,155,421,9,14,4,313.35,0.1,1128.06,958.32,169.74,Partner,Bank Transfer,Medium
97516,20210102,20210105,96,1336,12,8,2,71.93,0.0,143.86,64.94,78.92,Phone,Cash,Low
97517,20220203,20220210,101,634,26,1,1,226.59,0.0,226.59,194.4,32.19,Online,Bank Transfer,Low
97518,20190402,20190405,164,501,13,6,6,283.65,0.2,1361.52,1011.18,350.34,Phone,Credit Card,High
97519,20231015,20231017,29,1052,5,29,3,38.79,0.0,116.37,93.33,23.04,Online,Cash,Medium
97520,20211115,20211120,79,564,4,19,2,391.53,0.1,704.75,406.56,298.19,Partner,Credit Card,Medium
97521,20231106,20231107,37,1403,22,35,3,13.47,0.1,36.37,19.89,16.48,Phone,Credit Card,Low
97522,20240819,20240902,16,360,38,7,1,226.12,0.05,214.81,184.23,30.58,Retail,Credit Card,Low
97523,20181127,20181129,25,908,13,28,1,205.9,0.0,205.9,166.28,39.62,Online,Credit Card,Medium
97524,20240430,20240505,68,1113,10,6,4,383.48,0.0,1533.92,1132.64,401.28,Phone,PayPal,Low
97525,20220321,20220328,115,1149,50,36,2,458.82,0.0,917.64,536.3,381.34,Online,Cash,Medium
97526,20190309,20190311,27,376,47,14,5,623.42,0.05,2961.24,1410.75,1550.49,Partner,Cash,High
97527,20240715,20240720,71,178,1,6,3,373.23,0.05,1063.71,866.76,196.95,Phone,PayPal,High
97528,20211230,20220101,55,923,29,29,2,84.15,0.0,168.3,145.0,23.3,Online,PayPal,Medium
97529,20240807,20240808,57,437,3,20,3,563.09,0.0,1689.27,837.78,851.49,Retail,Cash,High
97530,20220603,20220608,46,1406,40,30,2,74.13,0.0,148.26,80.56,67.7,Retail,Bank Transfer,Low
97531,20220704,20220705,72,604,42,25,5,202.37,0.0,1011.85,758.45,253.4,Retail,Credit Card,Low
97532,20230216,20230218,183,191,50,28,1,399.93,0.0,399.93,282.73,117.2,Phone,Bank Transfer,Medium
97533,20241212,20241214,42,1234,45,10,2,118.18,0.15,200.91,205.22,-4.31,Retail,Bank Transfer,Medium
97534,20201007,20201009,57,479,8,28,2,563.09,0.0,1126.18,558.52,567.66,Retail,Credit Card,Low
97535,20240929,20241001,195,339,1,6,4,455.98,0.0,1823.92,905.72,918.2,Retail,Cash,Medium
97536,20231229,20231230,168,768,40,3,1,21.11,0.05,20.05,18.57,1.48,Partner,Credit Card,Medium
97537,20211221,20211223,161,664,26,3,7,307.76,0.0,2154.32,1169.14,985.18,Online,Cash,Low
97538,20200712,20200715,174,283,14,32,3,219.24,0.15,559.06,577.05,-17.99,Phone,Cash,Medium
97539,20230417,20230418,183,622,49,12,2,399.93,0.05,759.87,565.46,194.41,Partner,Credit Card,Low
97540,20230711,20230712,47,902,23,39,4,370.43,0.0,1481.72,917.72,564.0,Phone,Bank Transfer,Low
97541,20240111,20240114,67,1257,50,12,2,55.2,0.1,99.36,80.72,18.64,Retail,Cash,Low
97542,20211024,20211027,56,1187,9,22,2,110.42,0.0,220.84,180.96,39.88,Online,Credit Card,High
97543,20190328,20190404,98,759,43,11,4,144.76,0.1,521.14,420.04,101.1,Partner,PayPal,Low
97544,20220413,20220415,131,485,17,11,6,460.35,0.0,2762.1,1118.58,1643.52,Online,Credit Card,High
97545,20220530,20220601,86,700,14,3,5,229.76,0.15,976.48,1024.4,-47.92,Partner,Credit Card,Low
97546,20240306,20240308,20,1206,12,23,3,304.23,0.0,912.69,620.55,292.14,Online,PayPal,Low
97547,20221120,20221125,54,127,13,35,2,241.39,0.0,482.78,252.12,230.66,Online,PayPal,Low
97548,20241108,20241109,100,1102,1,15,7,522.86,0.1,3294.02,1866.83,1427.19,Phone,Bank Transfer,Low
97549,20220505,20220506,22,1178,29,36,1,34.0,0.1,30.6,15.14,15.46,Partner,Credit Card,Medium
97550,20181001,20181003,147,968,19,1,4,344.03,0.0,1376.12,990.68,385.44,Retail,Credit Card,Medium
97551,20211213,20211216,35,1034,32,39,2,66.39,0.1,119.5,53.98,65.52,Partner,Bank Transfer,Low
97552,20210717,20210718,112,795,31,15,2,45.56,0.0,91.12,65.26,25.86,Retail,Bank Transfer,Medium
97553,20190817,20190822,46,463,4,14,3,74.13,0.0,222.39,120.84,101.55,Retail,Cash,High
97554,20200116,20200118,185,1130,32,18,6,72.53,0.1,391.66,376.56,15.1,Retail,Bank Transfer,Medium
97555,20201229,20201230,87,524,35,1,1,198.37,0.0,198.37,156.07,42.3,Retail,Cash,Low
97556,20210331,20210405,137,634,33,32,3,588.19,0.15,1499.88,782.37,717.51,Online,Bank Transfer,Low
97557,20200612,20200619,52,1246,16,28,6,151.37,0.05,862.81,586.44,276.37,Retail,Bank Transfer,High
97558,20191027,20191028,123,1463,50,35,3,21.93,0.1,59.21,28.68,30.53,Partner,Credit Card,Medium
97559,20240322,20240325,40,261,22,24,5,131.52,0.05,624.72,553.75,70.97,Phone,Bank Transfer,Low
97560,20200323,20200325,77,1347,32,15,3,72.86,0.0,218.58,143.22,75.36,Phone,Bank Transfer,High
97561,20230811,20230814,109,575,30,18,3,191.72,0.0,575.16,302.97,272.19,Online,Credit Card,Medium
97562,20180227,20180302,90,157,46,2,3,338.46,0.0,1015.38,844.02,171.36,Online,Credit Card,Medium
97563,20210414,20210428,109,765,42,33,3,191.72,0.05,546.4,302.97,243.43,Phone,Credit Card,Low
97564,20220102,20220107,104,692,32,36,3,61.47,0.1,165.97,104.79,61.18,Partner,Cash,Medium
97565,20190420,20190422,51,1482,12,19,3,24.53,0.0,73.59,42.81,30.78,Online,Bank Transfer,Medium
97566,20240218,20240223,2,708,2,38,3,367.82,0.05,1048.29,662.82,385.47,Retail,PayPal,High
97567,20200112,20200114,90,171,40,14,3,338.46,0.0,1015.38,844.02,171.36,Partner,Bank Transfer,Medium
97568,20240917,20240918,178,685,5,35,1,44.61,0.0,44.61,25.82,18.79,Phone,Credit Card,High
97569,20210915,20210916,175,1273,37,8,4,196.76,0.0,787.04,462.04,325.0,Retail,Bank Transfer,High
97570,20180703,20180705,66,630,31,27,4,162.42,0.1,584.71,512.56,72.15,Partner,Credit Card,Low
97571,20180123,20180125,107,1270,14,1,5,250.46,0.05,1189.68,986.65,203.03,Phone,Credit Card,Low
97572,20231007,20231009,29,564,44,36,4,38.79,0.15,131.89,124.44,7.45,Online,Cash,High
97573,20190422,20190425,139,1114,27,5,2,418.25,0.0,836.5,481.0,355.5,Online,Cash,Low
97574,20240816,20240817,97,963,8,39,4,463.83,0.0,1855.32,1082.48,772.84,Online,Credit Card,Low
97575,20190227,20190304,1,313,6,38,1,271.97,0.15,231.17,115.49,115.68,Online,Credit Card,High
97576,20241024,20241027,133,1326,39,25,2,498.15,0.15,846.85,527.66,319.19,Online,PayPal,Low
97577,20211213,20211215,75,1047,36,9,5,26.54,0.0,132.7,100.95,31.75,Retail,PayPal,Medium
97578,20241227,20250103,134,230,28,37,2,383.81,0.0,767.62,421.24,346.38,Online,PayPal,Medium
97579,20240103,20240104,98,230,4,31,5,144.76,0.0,723.8,525.05,198.75,Online,Cash,Medium
97580,20231020,20231021,40,1253,16,33,2,131.52,0.0,263.04,221.5,41.54,Partner,Credit Card,Medium
97581,20211224,20211225,125,1267,8,34,2,610.92,0.0,1221.84,578.54,643.3,Retail,PayPal,Medium
97582,20180408,20180410,125,1244,19,9,2,610.92,0.1,1099.66,578.54,521.12,Partner,Bank Transfer,Low
97583,20221021,20221026,105,656,13,31,2,7.92,0.0,15.84,12.98,2.86,Phone,PayPal,Low
97584,20180119,20180202,13,294,31,28,3,275.0,0.0,825.0,418.62,406.38,Retail,Cash,Low
97585,20180128,20180129,130,1288,39,26,3,203.39,0.05,579.66,519.51,60.15,Online,Cash,Medium
97586,20200130,20200204,184,80,16,26,3,645.06,0.15,1644.9,865.65,779.25,Retail,Bank Transfer,Low
97587,20181017,20181018,144,604,5,19,1,226.43,0.0,226.43,142.35,84.08,Retail,Bank Transfer,High
97588,20190601,20190606,70,18,34,38,3,271.11,0.0,813.33,336.81,476.52,Online,Credit Card,Low
97589,20240109,20240111,44,143,23,20,3,378.91,0.0,1136.73,660.69,476.04,Retail,PayPal,High
97590,20200905,20200912,127,264,36,13,5,345.35,0.0,1726.75,1280.45,446.3,Retail,Bank Transfer,Medium
97591,20240511,20240514,68,518,21,19,5,383.48,0.0,1917.4,1415.8,501.6,Retail,PayPal,Medium
97592,20200123,20200126,117,1401,14,14,4,267.98,0.0,1071.92,700.76,371.16,Partner,Credit Card,Low
97593,20200131,20200205,37,24,14,9,2,13.47,0.0,26.94,13.26,13.68,Phone,Bank Transfer,Medium
97594,20220329,20220403,153,1436,47,33,3,531.94,0.0,1595.82,657.6,938.22,Retail,Credit Card,Low
97595,20181214,20181216,5,156,4,9,3,333.96,0.0,1001.88,546.99,454.89,Retail,Cash,Low
97596,20230604,20230606,153,54,3,29,3,531.94,0.2,1276.66,657.6,619.06,Partner,Cash,Low
97597,20230606,20230613,129,142,36,38,3,509.38,0.1,1375.33,843.51,531.82,Retail,PayPal,Low
97598,20220404,20220407,82,923,39,37,4,303.57,0.0,1214.28,767.56,446.72,Online,Credit Card,Low
97599,20220402,20220403,55,543,24,23,3,84.15,0.0,252.45,217.5,34.95,Online,PayPal,Low
97600,20240313,20240316,198,518,7,30,4,242.83,0.05,922.75,422.16,500.59,Retail,Bank Transfer,Medium
97601,20210516,20210519,143,1465,23,6,1,199.08,0.0,199.08,175.59,23.49,Phone,PayPal,Medium
97602,20210205,20210206,179,770,26,37,2,21.12,0.1,38.02,25.64,12.38,Partner,Credit Card,High
97603,20240509,20240514,145,169,17,5,2,148.09,0.1,266.56,179.06,87.5,Retail,Bank Transfer,Low
97604,20230805,20230806,9,918,35,26,1,148.6,0.0,148.6,94.75,53.85,Online,Credit Card,Low
97605,20220809,20220811,163,1090,23,1,1,539.85,0.1,485.86,286.69,199.17,Retail,Cash,Medium
97606,20240506,20240507,71,731,20,30,5,373.23,0.0,1866.15,1444.6,421.55,Retail,Bank Transfer,Medium
97607,20210228,20210307,57,1052,18,19,1,563.09,0.0,563.09,279.26,283.83,Partner,Bank Transfer,Low
97608,20240429,20240504,157,198,32,4,4,29.81,0.0,119.24,49.92,69.32,Partner,Credit Card,Medium
97609,20231121,20231124,70,1464,13,31,2,271.11,0.0,542.22,224.54,317.68,Phone,Bank Transfer,Low
97610,20200303,20200306,154,102,13,34,2,213.01,0.0,426.02,314.62,111.4,Phone,Bank Transfer,Medium
97611,20200607,20200612,113,91,11,19,1,106.98,0.0,106.98,83.23,23.75,Phone,PayPal,Medium
97612,20230421,20230505,163,156,1,32,2,539.85,0.2,863.76,573.38,290.38,Phone,Credit Card,Low
97613,20190827,20190830,81,1317,12,25,3,194.4,0.0,583.2,340.5,242.7,Partner,Credit Card,Low
97614,20210331,20210403,176,207,33,13,3,325.23,0.0,975.69,460.29,515.4,Retail,Credit Card,Medium
97615,20180626,20180629,96,213,21,7,2,71.93,0.05,136.67,64.94,71.73,Retail,PayPal,Medium
97616,20240815,20240816,29,769,13,25,2,38.79,0.05,73.7,62.22,11.48,Retail,Cash,Low
97617,20210730,20210804,195,1498,9,6,2,455.98,0.05,866.36,452.86,413.5,Partner,Bank Transfer,Low
97618,20240527,20240601,24,1487,21,39,3,151.49,0.0,454.47,290.85,163.62,Phone,Credit Card,Low
97619,20220108,20220122,76,389,2,14,3,349.82,0.1,944.51,818.82,125.69,Partner,Credit Card,Low
97620,20230329,20230401,43,827,38,24,4,131.19,0.0,524.76,386.96,137.8,Retail,Credit Card,Medium
97621,20210711,20210714,96,893,27,38,3,71.93,0.0,215.79,97.41,118.38,Retail,Credit Card,Medium
97622,20210717,20210718,182,667,19,24,2,223.5,0.05,424.65,280.36,144.29,Retail,PayPal,Medium
97623,20201002,20201003,44,1077,13,19,1,378.91,0.15,322.07,220.23,101.84,Phone,Cash,Medium
97624,20231129,20231204,7,273,39,29,1,315.65,0.05,299.87,250.57,49.3,Partner,Credit Card,Low
97625,20241122,20241127,153,584,44,5,3,531.94,0.0,1595.82,657.6,938.22,Online,Bank Transfer,Medium
97626,20180711,20180718,131,1281,34,9,3,460.35,0.0,1381.05,559.29,821.76,Online,Credit Card,High
97627,20180806,20180807,179,1160,37,19,1,21.12,0.15,17.95,12.82,5.13,Retail,Credit Card,High
97628,20190222,20190224,150,81,8,39,4,220.16,0.0,880.64,755.0,125.64,Retail,PayPal,High
97629,20190223,20190228,55,1435,10,30,3,84.15,0.1,227.2,217.5,9.7,Online,Cash,Low
97630,20180606,20180608,84,605,15,21,5,123.5,0.1,555.75,498.15,57.6,Phone,Bank Transfer,High
97631,20220926,20220927,92,871,47,40,4,602.13,0.0,2408.52,1111.12,1297.4,Online,PayPal,Medium
97632,20180408,20180410,91,1032,42,13,3,125.24,0.0,375.72,316.83,58.89,Online,Bank Transfer,Medium
97633,20190623,20190626,52,245,8,8,4,151.37,0.0,605.48,390.96,214.52,Online,Cash,Medium
97634,20240708,20240710,129,1417,9,37,4,509.38,0.05,1935.64,1124.68,810.96,Retail,Cash,Low
97635,20181025,20181030,105,506,16,3,2,7.92,0.0,15.84,12.98,2.86,Retail,PayPal,Medium
97636,20210205,20210212,1,591,27,31,6,271.97,0.1,1468.64,692.94,775.7,Retail,PayPal,Medium
97637,20190111,20190114,104,824,25,29,2,61.47,0.0,122.94,69.86,53.08,Online,Credit Card,Low
97638,20220101,20220108,19,793,22,4,1,111.45,0.0,111.45,94.86,16.59,Retail,Bank Transfer,Low
97639,20190205,20190207,18,638,26,14,2,584.63,0.0,1169.26,579.72,589.54,Retail,Bank Transfer,Medium
97640,20211127,20211204,83,709,16,33,2,65.6,0.0,131.2,63.28,67.92,Phone,PayPal,Medium
97641,20231016,20231021,46,87,14,20,1,74.13,0.15,63.01,40.28,22.73,Online,Cash,Low
97642,20240528,20240529,83,1174,37,40,3,65.6,0.1,177.12,94.92,82.2,Retail,PayPal,Medium
97643,20180108,20180109,137,683,25,25,5,588.19,0.0,2940.95,1303.95,1637.0,Partner,Credit Card,Low
97644,20210529,20210531,153,1403,14,12,3,531.94,0.15,1356.45,657.6,698.85,Phone,Credit Card,High
97645,20180202,20180204,134,1086,29,13,2,383.81,0.05,729.24,421.24,308.0,Phone,Cash,Low
97646,20210414,20210417,154,109,43,11,5,213.01,0.0,1065.05,786.55,278.5,Online,Cash,Low
97647,20190221,20190226,25,646,3,17,3,205.9,0.0,617.7,498.84,118.86,Phone,Cash,Low
97648,20240508,20240509,161,95,7,4,4,307.76,0.0,1231.04,668.08,562.96,Phone,Credit Card,Medium
97649,20180809,20180810,21,200,11,23,4,62.84,0.0,251.36,164.0,87.36,Online,Credit Card,Low
97650,20241116,20241117,130,580,22,31,2,203.39,0.0,406.78,346.34,60.44,Online,Credit Card,Medium
97651,20220928,20221001,131,1261,4,21,4,460.35,0.0,1841.4,745.72,1095.68,Online,Cash,Low
97652,20210211,20210218,56,564,3,12,2,110.42,0.2,176.67,180.96,-4.29,Partner,Bank Transfer,High
97653,20230524,20230525,95,861,39,33,3,206.98,0.0,620.94,483.75,137.19,Phone,PayPal,High
97654,20181117,20181118,178,1010,44,32,4,44.61,0.0,178.44,103.28,75.16,Online,Credit Card,Medium
97655,20240605,20240606,190,737,13,12,3,323.12,0.1,872.42,735.81,136.61,Online,Cash,Medium
97656,20210722,20210724,165,599,8,20,3,165.92,0.0,497.76,386.34,111.42,Retail,Bank Transfer,Medium
97657,20200324,20200331,73,649,15,27,2,100.99,0.1,181.78,178.06,3.72,Partner,PayPal,Medium
97658,20200608,20200610,5,323,29,25,2,333.96,0.0,667.92,364.66,303.26,Online,Credit Card,Low
97659,20210709,20210710,2,800,9,21,2,367.82,0.05,698.86,441.88,256.98,Online,Cash,Low
97660,20240626,20240628,94,1411,28,12,3,395.37,0.0,1186.11,738.24,447.87,Retail,PayPal,Medium
97661,20181015,20181022,17,1414,4,29,1,56.84,0.0,56.84,24.19,32.65,Online,Bank Transfer,Low
97662,20230217,20230218,152,969,3,10,1,282.98,0.0,282.98,164.49,118.49,Phone,PayPal,Medium
97663,20230828,20230829,186,1378,44,36,4,38.98,0.0,155.92,138.92,17.0,Retail,PayPal,Medium
97664,20231225,20231226,181,773,34,1,2,206.64,0.0,413.28,239.02,174.26,Online,Cash,Medium
97665,20190321,20190322,65,1414,12,40,3,10.94,0.0,32.82,21.15,11.67,Phone,PayPal,High
97666,20221118,20221119,198,157,7,29,7,242.83,0.0,1699.81,738.78,961.03,Partner,Bank Transfer,High
97667,20231218,20240101,29,765,2,35,4,38.79,0.0,155.16,124.44,30.72,Phone,Bank Transfer,Low
97668,20190625,20190630,23,82,50,11,4,143.02,0.0,572.08,325.36,246.72,Online,PayPal,Low
97669,20180525,20180530,110,1294,49,29,1,413.64,0.15,351.59,196.64,154.95,Phone,PayPal,Medium
97670,20190422,20190425,112,479,10,26,1,45.56,0.15,38.73,32.63,6.1,Partner,Credit Card,Medium
97671,20190104,20190111,167,156,10,36,5,10.99,0.0,54.95,46.25,8.7,Partner,Cash,High
97672,20200613,20200614,20,1338,39,32,2,304.23,0.0,608.46,413.7,194.76,Online,PayPal,Low
97673,20240411,20240413,160,197,35,33,2,66.01,0.1,118.82,102.3,16.52,Retail,Cash,Medium
97674,20241202,20241207,101,320,32,28,2,226.59,0.1,407.86,388.8,19.06,Phone,Bank Transfer,Low
97675,20230304,20230309,115,1018,33,30,3,458.82,0.05,1307.64,804.45,503.19,Phone,Credit Card,Low
97676,20201207,20201212,87,1466,11,3,2,198.37,0.0,396.74,312.14,84.6,Online,Credit Card,Low
97677,20231004,20231018,69,626,10,31,4,288.14,0.0,1152.56,632.16,520.4,Phone,Credit Card,Low
97678,20200410,20200413,198,20,7,7,3,242.83,0.1,655.64,316.62,339.02,Retail,Bank Transfer,Low
97679,20191128,20191129,24,1349,49,5,3,151.49,0.0,454.47,290.85,163.62,Online,Bank Transfer,Medium
97680,20181005,20181006,58,499,19,27,4,413.23,0.05,1570.27,767.4,802.87,Phone,Cash,Medium
97681,20241016,20241019,92,992,16,9,1,602.13,0.0,602.13,277.78,324.35,Online,PayPal,High
97682,20200422,20200427,185,49,5,20,5,72.53,0.2,290.12,313.8,-23.68,Retail,Cash,Low
97683,20221127,20221130,79,981,21,7,2,391.53,0.15,665.6,406.56,259.04,Retail,Cash,High
97684,20210908,20210913,93,812,36,32,4,142.26,0.0,569.04,324.36,244.68,Online,PayPal,High
97685,20210910,20210912,25,125,29,1,4,205.9,0.2,658.88,665.12,-6.24,Partner,Credit Card,Low
97686,20210812,20210814,137,142,37,8,4,588.19,0.05,2235.12,1043.16,1191.96,Retail,PayPal,Low
97687,20200807,20200809,105,668,14,33,2,7.92,0.1,14.26,12.98,1.28,Retail,PayPal,Low
97688,20201028,20201031,177,1213,43,6,5,243.5,0.0,1217.5,996.55,220.95,Retail,Bank Transfer,Low
97689,20231021,20231024,111,172,26,32,3,323.13,0.0,969.39,597.0,372.39,Online,Bank Transfer,Medium
97690,20190621,20190624,123,1201,22,18,4,21.93,0.0,87.72,38.24,49.48,Retail,Bank Transfer,Low
97691,20230213,20230214,25,633,17,7,3,205.9,0.15,525.05,498.84,26.21,Online,PayPal,High
97692,20180919,20180924,178,1424,48,1,6,44.61,0.1,240.89,154.92,85.97,Online,Cash,High
97693,20180618,20180625,75,1328,7,12,4,26.54,0.05,100.85,80.76,20.09,Online,Bank Transfer,Low
97694,20240523,20240530,96,1331,3,1,5,71.93,0.05,341.67,162.35,179.32,Partner,Cash,Low
97695,20220813,20220816,46,1199,6,13,1,74.13,0.0,74.13,40.28,33.85,Phone,PayPal,Low
97696,20231117,20231120,124,587,30,10,1,315.14,0.0,315.14,131.31,183.83,Partner,PayPal,Medium
97697,20241019,20241022,102,53,45,24,4,116.88,0.0,467.52,210.72,256.8,Partner,Cash,Low
97698,20211102,20211104,106,1419,40,11,4,301.2,0.1,1084.32,667.52,416.8,Phone,PayPal,Medium
97699,20200905,20200906,159,1459,45,28,2,154.47,0.0,308.94,251.28,57.66,Partner,Cash,Low
97700,20181225,20181226,108,860,21,15,2,275.27,0.0,550.54,430.18,120.36,Partner,PayPal,Medium
97701,20210918,20210919,127,1137,39,27,2,345.35,0.0,690.7,512.18,178.52,Online,Bank Transfer,Medium
97702,20230122,20230123,139,791,45,4,2,418.25,0.0,836.5,481.0,355.5,Partner,PayPal,Low
97703,20180122,20180127,152,1491,12,34,4,282.98,0.1,1018.73,657.96,360.77,Online,Bank Transfer,High
97704,20220223,20220225,107,399,19,28,1,250.46,0.2,200.37,197.33,3.04,Retail,PayPal,Low
97705,20190209,20190210,50,641,3,31,1,14.77,0.0,14.77,12.5,2.27,Partner,PayPal,Medium
97706,20201023,20201026,145,725,49,28,2,148.09,0.1,266.56,179.06,87.5,Partner,PayPal,Medium
97707,20241110,20241112,147,515,50,23,3,344.03,0.1,928.88,743.01,185.87,Online,PayPal,Low
97708,20240809,20240812,171,425,38,34,2,226.2,0.0,452.4,300.06,152.34,Phone,Cash,High
97709,20180716,20180717,59,751,43,24,2,300.08,0.0,600.16,484.16,116.0,Partner,Cash,Low
97710,20221019,20221020,190,510,19,39,3,323.12,0.05,920.89,735.81,185.08,Partner,Bank Transfer,Medium
97711,20190509,20190523,84,1267,12,32,1,123.5,0.1,111.15,99.63,11.52,Phone,PayPal,Medium
97712,20220625,20220626,153,745,34,34,3,531.94,0.0,1595.82,657.6,938.22,Retail,Cash,Medium
97713,20181012,20181013,130,1062,17,21,2,203.39,0.1,366.1,346.34,19.76,Retail,Bank Transfer,Medium
97714,20220317,20220324,85,634,49,33,3,28.17,0.05,80.28,51.09,29.19,Phone,PayPal,High
97715,20190807,20190812,66,128,29,30,3,162.42,0.1,438.53,384.42,54.11,Retail,Credit Card,High
97716,20201225,20201226,127,1482,4,3,3,345.35,0.0,1036.05,768.27,267.78,Online,PayPal,High
97717,20210815,20210817,73,290,22,28,4,100.99,0.15,343.37,356.12,-12.75,Partner,Cash,Medium
97718,20180318,20180325,115,482,12,25,2,458.82,0.05,871.76,536.3,335.46,Retail,PayPal,Low
97719,20231207,20231212,191,807,3,18,3,72.26,0.0,216.78,119.58,97.2,Retail,PayPal,High
97720,20230503,20230517,129,602,19,28,3,509.38,0.05,1451.73,843.51,608.22,Phone,Credit Card,Low
97721,20240805,20240812,112,1406,4,11,3,45.56,0.0,136.68,97.89,38.79,Partner,Credit Card,Low
97722,20220426,20220427,81,229,41,34,4,194.4,0.0,777.6,454.0,323.6,Retail,Bank Transfer,Medium
97723,20210312,20210315,80,870,15,14,6,140.14,0.0,840.84,450.6,390.24,Retail,Bank Transfer,Low
97724,20240214,20240228,45,1376,23,10,1,401.77,0.0,401.77,266.73,135.04,Phone,Cash,Low
97725,20220527,20220528,114,1222,2,39,1,415.15,0.0,415.15,292.04,123.11,Retail,Bank Transfer,Low
97726,20230411,20230412,66,556,9,11,2,162.42,0.05,308.6,256.28,52.32,Retail,Cash,Low
97727,20220304,20220307,144,947,25,24,3,226.43,0.0,679.29,427.05,252.24,Online,PayPal,High
